a,seed,step,w2,dL_dw2,loss
1.45,2,770,2.4242889881134033,-0.001166047528386116,0.37655165791511536
1.45,2,780,2.451484441757202,-0.0011529456824064255,0.3749009072780609
1.45,2,790,2.478605031967163,-0.0011403020471334457,0.37326377630233765
1.45,2,800,2.5056536197662354,-0.0011274497956037521,0.37164002656936646
1.45,2,810,2.5326309204101562,-0.0011155176907777786,0.3700293302536011
1.45,2,820,2.559539556503296,-0.0011036302894353867,0.3684313893318176
1.45,2,830,2.586381673812866,-0.0010916795581579208,0.3668459355831146
1.45,2,840,2.6131582260131836,-0.001080261543393135,0.36527276039123535
1.45,2,850,2.639871120452881,-0.0010693706572055817,0.3637114465236664
1.45,2,860,2.66652250289917,-0.0010580029338598251,0.36216193437576294
1.45,2,870,2.693113088607788,-0.0010474342852830887,0.3606237769126892
1.45,2,880,2.71964430809021,-0.0010371170938014984,0.3590969741344452
1.45,2,890,2.7461178302764893,-0.0010268576443195343,0.357581228017807
1.45,2,900,2.7725353240966797,-0.0010165497660636902,0.35607627034187317
1.45,2,910,2.7988977432250977,-0.001006471924483776,0.35458195209503174
1.45,2,920,2.8252053260803223,-0.000997869297862053,0.353098064661026
1.45,2,930,2.8514606952667236,-0.0009884331375360489,0.3516245186328888
1.45,2,940,2.87766432762146,-0.0009788284078240395,0.35016095638275146
1.45,2,950,2.9038171768188477,-0.0009694900363683701,0.3487073481082916
1.45,2,960,2.929920196533203,-0.0009601777419447899,0.34726348519325256
1.45,2,970,2.955974817276001,-0.0009509781375527382,0.3458292484283447
1.45,2,980,2.9819812774658203,-0.0009423950687050819,0.3444043695926666
1.45,2,990,3.0079410076141357,-0.0009332215413451195,0.34298887848854065
1.45,2,1000,3.033853769302368,-0.0009249895811080933,0.3415824770927429
1.45,2,1010,3.0597212314605713,-0.0009168731048703194,0.34018516540527344
1.45,2,1020,3.0855443477630615,-0.0009087948128581047,0.3387967348098755
1.45,2,1030,3.111323595046997,-0.0009005656465888023,0.33741703629493713
1.45,2,1040,3.1370599269866943,-0.0008924035355448723,0.3360459804534912
1.45,2,1050,3.1627542972564697,-0.0008844071999192238,0.3346833884716034
1.45,2,1060,3.188406229019165,-0.0008770646527409554,0.3333292305469513
1.45,2,1070,3.214017629623413,-0.0008692676201462746,0.3319833278656006
1.45,2,1080,3.239588737487793,-0.0008623264729976654,0.3306455612182617
1.45,2,1090,3.2651195526123047,-0.0008552605286240578,0.3293158710002899
1.45,2,1100,3.290611982345581,-0.0008475705981254578,0.3279941976070404
1.45,2,1110,3.316065549850464,-0.0008398313075304031,0.32668036222457886
1.45,2,1120,3.341480255126953,-0.000833648256957531,0.3253743052482605
1.45,2,1130,3.3668580055236816,-0.0008268449455499649,0.324075847864151
1.45,2,1140,3.3921988010406494,-0.0008200425654649734,0.32278501987457275
1.45,2,1150,3.4175033569335938,-0.0008126813918352127,0.32150164246559143
1.45,2,1160,3.4427714347839355,-0.0008061202242970467,0.32022571563720703
1.45,2,1170,3.468003511428833,-0.0008003739640116692,0.3189570903778076
1.45,2,1180,3.4932010173797607,-0.0007940428331494331,0.31769564747810364
1.45,2,1190,3.518364429473877,-0.0007871678099036217,0.3164414167404175
1.45,2,1200,3.5434932708740234,-0.0007806206122040749,0.31519415974617004
1.45,2,1210,3.5685880184173584,-0.000774146057665348,0.3139539659023285
1.45,2,1220,3.5936496257781982,-0.0007678158581256866,0.3127206563949585
1.45,2,1230,3.618678092956543,-0.0007618805393576622,0.31149423122406006
1.45,2,1240,3.6436736583709717,-0.0007565226405858994,0.31027451157569885
1.45,2,1250,3.668637752532959,-0.0007493020966649055,0.3090614974498749
1.45,2,1260,3.693568468093872,-0.0007444377988576889,0.3078552186489105
1.45,2,1270,3.7184677124023438,-0.0007395902648568153,0.3066554069519043
1.45,2,1280,3.7433366775512695,-0.0007334547117352486,0.305462121963501
1.45,2,1290,3.7681751251220703,-0.0007271794602274895,0.304275244474411
1.45,2,1300,3.7929821014404297,-0.0007214415818452835,0.3030947744846344
1.45,2,1310,3.817758560180664,-0.0007166452705860138,0.30192065238952637
1.45,2,1320,3.84250545501709,-0.0007111933082342148,0.300752729177475
1.45,2,1330,3.8672237396240234,-0.0007054125890135765,0.29959094524383545
1.45,2,1340,3.8919107913970947,-0.0006996877491474152,0.29843541979789734
1.45,2,1350,3.9165685176849365,-0.0006952080875635147,0.29728594422340393
1.45,2,1360,3.9411981105804443,-0.0006901128217577934,0.29614245891571045
1.45,2,1370,3.965799331665039,-0.000684826634824276,0.2950049638748169
1.45,2,1380,3.9903721809387207,-0.0006791697815060616,0.2938733994960785
1.45,2,1390,4.014915943145752,-0.0006742998957633972,0.29274773597717285
1.45,2,1400,4.039433479309082,-0.0006705028936266899,0.29162776470184326
1.45,2,1410,4.063923358917236,-0.0006652185693383217,0.2905136048793793
1.45,2,1420,4.088386058807373,-0.0006595943123102188,0.28940513730049133
1.45,2,1430,4.112821102142334,-0.0006553465500473976,0.28830236196517944
1.45,2,1440,4.137228965759277,-0.0006515868008136749,0.28720515966415405
1.45,2,1450,4.161611080169678,-0.0006459979340434074,0.2861136198043823
1.45,2,1460,4.185966491699219,-0.0006413552910089493,0.28502753376960754
1.45,2,1470,4.210295677185059,-0.0006370628252625465,0.2839469611644745
1.45,2,1480,4.234599590301514,-0.0006316537037491798,0.2828717827796936
1.45,2,1490,4.258876323699951,-0.0006285738199949265,0.2818019986152649
1.45,2,1500,4.28312873840332,-0.0006233314052224159,0.2807375192642212
1.45,2,1510,4.307355880737305,-0.0006180135533213615,0.27967846393585205
1.45,2,1520,4.33155632019043,-0.0006155259907245636,0.278624564409256
1.45,2,1530,4.355733394622803,-0.0006102370098233223,0.27757593989372253
1.45,2,1540,4.379885196685791,-0.000605323351919651,0.27653253078460693
1.45,2,1550,4.404011249542236,-0.0006026541814208031,0.27549418807029724
1.45,2,1560,4.428114414215088,-0.0005974126979708672,0.27446097135543823
1.45,2,1570,4.452192306518555,-0.0005938084796071053,0.2734328508377075
1.45,2,1580,4.4762468338012695,-0.0005892980843782425,0.27240973711013794
1.45,2,1590,4.500276565551758,-0.0005859099328517914,0.2713915705680847
1.45,2,1600,4.5242838859558105,-0.0005802270025014877,0.2703784704208374
1.45,2,1610,4.5482659339904785,-0.0005774153396487236,0.2693701982498169
1.45,2,1620,4.572226524353027,-0.0005720760673284531,0.26836681365966797
1.45,2,1630,4.596161842346191,-0.000569542869925499,0.26736828684806824
1.45,2,1640,4.620075225830078,-0.0005656415596604347,0.26637452840805054
1.45,2,1650,4.643965244293213,-0.0005616471171379089,0.26538559794425964
1.45,2,1660,4.667832851409912,-0.0005574673414230347,0.264401376247406
1.45,2,1670,4.691677570343018,-0.0005538556724786758,0.2634218633174896
1.45,2,1680,4.715499401092529,-0.0005502961575984955,0.2624470591545105
1.45,2,1690,4.739299774169922,-0.0005460213869810104,0.26147687435150146
1.45,2,1700,4.7630767822265625,-0.0005433280020952225,0.26051127910614014
1.45,2,1710,4.786832332611084,-0.0005393046885728836,0.2595503032207489
1.45,2,1720,4.810565948486328,-0.0005352860316634178,0.2585938274860382
1.45,2,1730,4.834277153015137,-0.0005328189581632614,0.25764191150665283
1.45,2,1740,4.857968330383301,-0.0005278559401631355,0.2566944360733032
1.45,2,1750,4.881636142730713,-0.0005253292620182037,0.25575146079063416
1.45,2,1760,4.905283451080322,-0.0005213720723986626,0.25481289625167847
1.45,2,1770,4.928909778594971,-0.0005177780985832214,0.2538786828517914
1.45,2,1780,4.952513694763184,-0.0005153454840183258,0.2529488801956177
1.45,2,1790,4.976097583770752,-0.0005119182169437408,0.2520233988761902
1.45,2,1800,4.999660968780518,-0.0005074422806501389,0.2511022090911865
1.45,2,1810,5.023201942443848,-0.0005053728818893433,0.25018537044525146
1.45,2,1820,5.046723365783691,-0.0005019940435886383,0.24927273392677307
1.45,2,1830,5.070224285125732,-0.000498414970934391,0.24836431443691254
1.45,2,1840,5.093704700469971,-0.0004947362467646599,0.24746014177799225
1.45,2,1850,5.11716365814209,-0.0004931697621941566,0.24656008183956146
1.45,2,1860,5.140604496002197,-0.0004884256049990654,0.24566417932510376
1.45,2,1870,5.1640238761901855,-0.00048589427024126053,0.24477241933345795
1.45,2,1880,5.187424182891846,-0.0004820842295885086,0.24388469755649567
1.45,2,1890,5.210803031921387,-0.0004802197217941284,0.24300110340118408
1.45,2,1900,5.234164237976074,-0.00047582387924194336,0.24212150275707245
1.45,2,1910,5.257503509521484,-0.00047422852367162704,0.24124595522880554
1.45,2,1920,5.280825614929199,-0.00046975910663604736,0.240374356508255
1.45,2,1930,5.304125785827637,-0.00046865176409482956,0.23950673639774323
1.45,2,1940,5.327408790588379,-0.00046403706073760986,0.2386430948972702
1.45,2,1950,5.35067081451416,-0.0004613986238837242,0.23778335750102997
1.45,2,1960,5.373913764953613,-0.00045893527567386627,0.23692750930786133
1.45,2,1970,5.3971381187438965,-0.00045526493340730667,0.23607555031776428
1.45,2,1980,5.420342922210693,-0.0004534926265478134,0.23522739112377167
1.45,2,1990,5.443531513214111,-0.0004496360197663307,0.23438304662704468
1.45,2,1999,5.464384078979492,-0.0004474939778447151,0.2336263656616211
1.45,3,0,0.42831504344940186,-0.5603513717651367,0.929720401763916
1.45,3,10,0.3295193910598755,-0.3975639045238495,0.8438177704811096
1.45,3,20,0.23833848536014557,-0.248325914144516,0.7845109701156616
1.45,3,30,0.16283772885799408,-0.13294754922389984,0.748934805393219
1.45,3,40,0.10825640708208084,-0.06066069006919861,0.7288978695869446
1.45,3,50,0.07385164499282837,-0.029506372287869453,0.7168532609939575
1.45,3,60,0.05315053090453148,-0.026981661096215248,0.7088370323181152
1.45,3,70,0.03775698319077492,-0.03543397784233093,0.7032983303070068
1.45,3,80,0.02170138619840145,-0.04159717261791229,0.6993004083633423
1.45,3,90,0.003142318222671747,-0.041867394000291824,0.6961297392845154
1.45,3,100,0.01707230508327484,-0.03960946947336197,0.6933457851409912
1.45,3,110,0.03790026903152466,-0.03903496265411377,0.6906259059906006
1.45,3,120,0.05947314575314522,-0.04163399338722229,0.687650740146637
1.45,3,130,0.08290950208902359,-0.046643584966659546,0.6840599179267883
1.45,3,140,0.10954241454601288,-0.05299969017505646,0.6793974041938782
1.45,3,150,0.14047598838806152,-0.06017915531992912,0.6730605959892273
1.45,3,160,0.17653822898864746,-0.06772878021001816,0.6642558574676514
1.45,3,170,0.21824929118156433,-0.07499877363443375,0.6519110202789307
1.45,3,180,0.2657662034034729,-0.08205759525299072,0.6345353126525879
1.45,3,190,0.3191382586956024,-0.08922700583934784,0.6107677221298218
1.45,3,200,0.37822845578193665,-0.09249576926231384,0.5816901326179504
1.45,3,210,0.44081932306289673,-0.08386744558811188,0.5525956153869629
1.45,3,220,0.500780463218689,-0.062117815017700195,0.5302092432975769
1.45,3,230,0.550395667552948,-0.0374683141708374,0.5173803567886353
1.45,3,240,0.5857620239257812,-0.022363469004631042,0.5112344622612
1.45,3,250,0.6096424460411072,-0.01997198723256588,0.5075227618217468
1.45,3,260,0.6285882592201233,-0.023531455546617508,0.504244863986969
1.45,3,270,0.647575855255127,-0.02567369118332863,0.5010585784912109
1.45,3,280,0.667776882648468,-0.025005357339978218,0.49802470207214355
1.45,3,290,0.6883167624473572,-0.023431560024619102,0.4951668083667755
1.45,3,300,0.708428144454956,-0.022342681884765625,0.492451548576355
1.45,3,310,0.7280553579330444,-0.02191680297255516,0.4898472726345062
1.45,3,320,0.7474873661994934,-0.021651610732078552,0.487338662147522
1.45,3,330,0.7668932676315308,-0.02119569666683674,0.48491644859313965
1.45,3,340,0.7862295508384705,-0.020617322996258736,0.48257216811180115
1.45,3,350,0.8054078817367554,-0.02007141523063183,0.4802984595298767
1.45,3,360,0.8244054317474365,-0.0196242555975914,0.4780886471271515
1.45,3,370,0.8432591557502747,-0.019247019663453102,0.4759371876716614
1.45,3,380,0.8620126843452454,-0.01888902857899666,0.4738389849662781
1.45,3,390,0.8806854486465454,-0.018535375595092773,0.47178974747657776
1.45,3,400,0.8992806077003479,-0.01819188892841339,0.46978554129600525
1.45,3,410,0.9177989363670349,-0.01786804385483265,0.4678228497505188
1.45,3,420,0.9362460970878601,-0.01756403036415577,0.4658987522125244
1.45,3,430,0.9546303749084473,-0.017276335507631302,0.46401047706604004
1.45,3,440,0.9729594588279724,-0.017001938074827194,0.46215546131134033
1.45,3,450,0.9912391304969788,-0.016739871352910995,0.4603315591812134
1.45,3,460,1.009474277496338,-0.016489647328853607,0.458536833524704
1.45,3,470,1.0276700258255005,-0.01624983176589012,0.4567694067955017
1.45,3,480,1.0458301305770874,-0.01602054014801979,0.45502769947052
1.45,3,490,1.0639585256576538,-0.015800831839442253,0.45331013202667236
1.45,3,500,1.082059621810913,-0.015589339658617973,0.4516153037548065
1.45,3,510,1.1001365184783936,-0.015385938808321953,0.449942022562027
1.45,3,520,1.1181918382644653,-0.01519072987139225,0.44828909635543823
1.45,3,530,1.1362289190292358,-0.015002656728029251,0.4466555416584015
1.45,3,540,1.1542506217956543,-0.014820879325270653,0.4450403153896332
1.45,3,550,1.172258973121643,-0.014645582064986229,0.4434424936771393
1.45,3,560,1.1902568340301514,-0.014475742354989052,0.4418613314628601
1.45,3,570,1.208245873451233,-0.014311746694147587,0.440295934677124
1.45,3,580,1.2262279987335205,-0.014153318479657173,0.4387456476688385
1.45,3,590,1.244205355644226,-0.013999402523040771,0.4372097849845886
1.45,3,600,1.2621796131134033,-0.01385005097836256,0.4356878399848938
1.45,3,610,1.2801519632339478,-0.013705736957490444,0.4341789186000824
1.45,3,620,1.2981245517730713,-0.01356491632759571,0.4326828718185425
1.45,3,630,1.3160983324050903,-0.013428113423287868,0.43119892477989197
1.45,3,640,1.33407461643219,-0.013295653276145458,0.4297267198562622
1.45,3,650,1.3520548343658447,-0.013166092336177826,0.4282657504081726
1.45,3,660,1.370039939880371,-0.013039889745414257,0.42681562900543213
1.45,3,670,1.3880306482315063,-0.012917494401335716,0.4253760278224945
1.45,3,680,1.406028389930725,-0.012797893956303596,0.42394647002220154
1.45,3,690,1.4240339994430542,-0.012681134045124054,0.42252662777900696
1.45,3,700,1.4420483112335205,-0.012567105703055859,0.42111626267433167
1.45,3,710,1.4600718021392822,-0.012456038035452366,0.41971489787101746
1.45,3,720,1.4781055450439453,-0.012347421608865261,0.4183224141597748
1.45,3,730,1.4961501359939575,-0.012241361662745476,0.4169384241104126
1.45,3,740,1.5142061710357666,-0.012137524783611298,0.4155627489089966
1.45,3,750,1.5322750806808472,-0.012034793384373188,0.41419515013694763
1.45,3,760,1.5503559112548828,-0.011935573071241379,0.4128352403640747
1.45,3,770,1.5684497356414795,-0.011838706210255623,0.4114829897880554
1.45,3,780,1.5865577459335327,-0.011743099428713322,0.4101381301879883
1.45,3,790,1.6046799421310425,-0.011649088002741337,0.4088004231452942
1.45,3,800,1.622816562652588,-0.011557280085980892,0.40746966004371643
1.45,3,810,1.6409679651260376,-0.011467495001852512,0.40614575147628784
1.45,3,820,1.6591349840164185,-0.011378767900168896,0.4048284888267517
1.45,3,830,1.6773176193237305,-0.011292090639472008,0.40351763367652893
1.45,3,840,1.6955164670944214,-0.011206564493477345,0.40221312642097473
1.45,3,850,1.713731288909912,-0.011123440228402615,0.4009147882461548
1.45,3,860,1.73196280002594,-0.011040598154067993,0.39962252974510193
1.45,3,870,1.7502110004425049,-0.010959855280816555,0.39833614230155945
1.45,3,880,1.7684763669967651,-0.010880418121814728,0.3970555067062378
1.45,3,890,1.7867590188980103,-0.010802207514643669,0.3957805633544922
1.45,3,900,1.8050593137741089,-0.01072473730891943,0.3945111036300659
1.45,3,910,1.8233768939971924,-0.010649790987372398,0.3932470977306366
1.45,3,920,1.8417127132415771,-0.010574988089501858,0.3919883966445923
1.45,3,930,1.8600664138793945,-0.010501454584300518,0.3907349407672882
1.45,3,940,1.878438115119934,-0.010429143905639648,0.38948655128479004
1.45,3,950,1.8968281745910645,-0.010357649996876717,0.3882432281970978
1.45,3,960,1.915236473083496,-0.01028751116245985,0.3870048224925995
1.45,3,970,1.9336631298065186,-0.010218346491456032,0.3857713043689728
1.45,3,980,1.952108383178711,-0.010150136426091194,0.3845425546169281
1.45,3,990,1.9705723524093628,-0.010082719847559929,0.3833184540271759
1.45,3,1000,1.9890549182891846,-0.010016242042183876,0.3820990025997162
1.45,3,1010,2.007556200027466,-0.009950808249413967,0.3808840811252594
1.45,3,1020,2.026076078414917,-0.009886405430734158,0.37967368960380554
1.45,3,1030,2.0446150302886963,-0.009822399355471134,0.3784676790237427
1.45,3,1040,2.0631725788116455,-0.009759659878909588,0.3772660493850708
1.45,3,1050,2.081749200820923,-0.00969752762466669,0.37606868147850037
1.45,3,1060,2.1003448963165283,-0.009635607711970806,0.37487557530403137
1.45,3,1070,2.1189591884613037,-0.009575006552040577,0.37368661165237427
1.45,3,1080,2.137592315673828,-0.009515378624200821,0.37250176072120667
1.45,3,1090,2.1562445163726807,-0.009456041269004345,0.37132102251052856
1.45,3,1100,2.1749155521392822,-0.009397415444254875,0.3701443076133728
1.45,3,1110,2.193605661392212,-0.009339442476630211,0.36897146701812744
1.45,3,1120,2.2123143672943115,-0.009282197803258896,0.3678026497364044
1.45,3,1130,2.23104190826416,-0.009225744754076004,0.3666377365589142
1.45,3,1140,2.249788284301758,-0.00916983187198639,0.3654766082763672
1.45,3,1150,2.2685532569885254,-0.00911465473473072,0.3643192946910858
1.45,3,1160,2.287337064743042,-0.009059710428118706,0.3631657361984253
1.45,3,1170,2.3061397075653076,-0.009005563333630562,0.36201590299606323
1.45,3,1180,2.324960708618164,-0.008952083066105843,0.36086976528167725
1.45,3,1190,2.3438003063201904,-0.008899029344320297,0.35972729325294495
1.45,3,1200,2.3626582622528076,-0.008846772834658623,0.35858839750289917
1.45,3,1210,2.381535053253174,-0.008794408291578293,0.3574530780315399
1.45,3,1220,2.4004299640655518,-0.008742916397750378,0.3563213348388672
1.45,3,1230,2.4193429946899414,-0.008692098781466484,0.3551931083202362
1.45,3,1240,2.438274383544922,-0.008641860447824001,0.3540683686733246
1.45,3,1250,2.457224130630493,-0.008591626770794392,0.35294708609580994
1.45,3,1260,2.476191520690918,-0.008542492054402828,0.3518292307853699
1.45,3,1270,2.4951772689819336,-0.00849328562617302,0.3507148325443268
1.45,3,1280,2.5141806602478027,-0.008445012383162975,0.3496038019657135
1.45,3,1290,2.5332019329071045,-0.008396689780056477,0.34849613904953003
1.45,3,1300,2.552241086959839,-0.008349062874913216,0.3473917841911316
1.45,3,1310,2.5712976455688477,-0.008302089758217335,0.3462907075881958
1.45,3,1320,2.59037184715271,-0.008254951797425747,0.34519293904304504
1.45,3,1330,2.609463691711426,-0.00820876657962799,0.3440985083580017
1.45,3,1340,2.628572702407837,-0.00816243328154087,0.34300726652145386
1.45,3,1350,2.6476988792419434,-0.008117467164993286,0.3419192433357239
1.45,3,1360,2.6668429374694824,-0.008071505464613438,0.34083446860313416
1.45,3,1370,2.6860032081604004,-0.008026644587516785,0.3397528827190399
1.45,3,1380,2.7051801681518555,-0.00798290129750967,0.338674396276474
1.45,3,1390,2.724374771118164,-0.007939346134662628,0.33759909868240356
1.45,3,1400,2.743586778640747,-0.007894964888691902,0.33652690052986145
1.45,3,1410,2.762814998626709,-0.007851549424231052,0.3354578912258148
1.45,3,1420,2.78205943107605,-0.007809002883732319,0.33439189195632935
1.45,3,1430,2.8013203144073486,-0.007765691727399826,0.33332908153533936
1.45,3,1440,2.8205971717834473,-0.007723815739154816,0.3322693705558777
1.45,3,1450,2.839890718460083,-0.007680833339691162,0.3312126398086548
1.45,3,1460,2.8591995239257812,-0.007639354094862938,0.3301590085029602
1.45,3,1470,2.8785243034362793,-0.007598865777254105,0.3291083574295044
1.45,3,1480,2.8978655338287354,-0.007557103410363197,0.32806074619293213
1.45,3,1490,2.917222261428833,-0.007516543380916119,0.327016144990921
1.45,3,1500,2.936594247817993,-0.00747633446007967,0.32597458362579346
1.45,3,1510,2.955982208251953,-0.007435823790729046,0.3249359428882599
1.45,3,1520,2.9753854274749756,-0.007395952939987183,0.3239003121852875
1.45,3,1530,2.9948036670684814,-0.007357203401625156,0.32286757230758667
1.45,3,1540,3.014237403869629,-0.007317553274333477,0.32183781266212463
1.45,3,1550,3.0336861610412598,-0.007278678938746452,0.320811003446579
1.45,3,1560,3.053149700164795,-0.0072395214810967445,0.3197871148586273
1.45,3,1570,3.0726277828216553,-0.007201485335826874,0.31876611709594727
1.45,3,1580,3.092120885848999,-0.007163139991462231,0.317748099565506
1.45,3,1590,3.111628293991089,-0.007125211879611015,0.31673291325569153
1.45,3,1600,3.131150245666504,-0.007087795063853264,0.3157205879688263
1.45,3,1610,3.150686502456665,-0.007050400599837303,0.31471118330955505
1.45,3,1620,3.170236825942993,-0.0070132603868842125,0.3137046694755554
1.45,3,1630,3.1898012161254883,-0.006976270116865635,0.3127009868621826
1.45,3,1640,3.2093796730041504,-0.006939815357327461,0.31170013546943665
1.45,3,1650,3.2289717197418213,-0.006903826259076595,0.3107021450996399
1.45,3,1660,3.248577833175659,-0.006867106072604656,0.30970698595046997
1.45,3,1670,3.2681970596313477,-0.006831619888544083,0.30871468782424927
1.45,3,1680,3.287829875946045,-0.006795811466872692,0.30772513151168823
1.45,3,1690,3.3074758052825928,-0.006760669872164726,0.3067384660243988
1.45,3,1700,3.3271353244781494,-0.006725129671394825,0.30575457215309143
1.45,3,1710,3.3468079566955566,-0.006690032780170441,0.3047734797000885
1.45,3,1720,3.3664932250976562,-0.006655720993876457,0.3037951588630676
1.45,3,1730,3.3861916065216064,-0.0066212862730026245,0.3028196394443512
1.45,3,1740,3.405902862548828,-0.006586617790162563,0.3018468916416168
1.45,3,1750,3.425626039505005,-0.00655303243547678,0.3008769154548645
1.45,3,1760,3.4453623294830322,-0.006518819369375706,0.29990971088409424
1.45,3,1770,3.4651105403900146,-0.006485656835138798,0.29894524812698364
1.45,3,1780,3.4848713874816895,-0.006451738998293877,0.2979835569858551
1.45,3,1790,3.5046441555023193,-0.006418481469154358,0.29702457785606384
1.45,3,1800,3.524428606033325,-0.006385639309883118,0.29606837034225464
1.45,3,1810,3.5442252159118652,-0.006352749653160572,0.2951148748397827
1.45,3,1820,3.564033031463623,-0.006320148706436157,0.29416412115097046
1.45,3,1830,3.583853006362915,-0.006288142874836922,0.2932160496711731
1.45,3,1840,3.603684902191162,-0.006255589425563812,0.2922707498073578
1.45,3,1850,3.623527765274048,-0.0062236543744802475,0.2913280725479126
1.45,3,1860,3.6433818340301514,-0.006191135384142399,0.29038819670677185
1.45,3,1870,3.6632463932037354,-0.006159937009215355,0.2894510328769684
1.45,3,1880,3.683122158050537,-0.006128992885351181,0.2885165512561798
1.45,3,1890,3.703009605407715,-0.006096905097365379,0.28758469223976135
1.45,3,1900,3.722907066345215,-0.006066257134079933,0.2866555452346802
1.45,3,1910,3.7428152561187744,-0.006035340018570423,0.2857291102409363
1.45,3,1920,3.7627344131469727,-0.0060041192919015884,0.2848053276538849
1.45,3,1930,3.782663345336914,-0.00597386434674263,0.2838842272758484
1.45,3,1940,3.802602767944336,-0.005943705327808857,0.2829658091068268
1.45,3,1950,3.8225526809692383,-0.005913354456424713,0.2820500135421753
1.45,3,1960,3.842512369155884,-0.00588330440223217,0.2811369001865387
1.45,3,1970,3.8624820709228516,-0.005853314884006977,0.2802264094352722
1.45,3,1980,3.8824613094329834,-0.005823878571391106,0.27931857109069824
1.45,3,1990,3.9024505615234375,-0.005794068798422813,0.27841341495513916
1.45,3,1999,3.9204492568969727,-0.005767568945884705,0.2776010036468506
1.45,4,0,0.8170863389968872,-0.0803033858537674,0.7855456471443176
1.45,4,10,0.725911557674408,-0.007700202986598015,0.7269586324691772
1.45,4,20,0.6831016540527344,0.009849471971392632,0.7033190727233887
1.45,4,30,0.6867691874504089,0.006443576887249947,0.6949503421783447
1.45,4,40,0.7025099396705627,-0.0009285910055041313,0.6931590437889099
1.45,4,50,0.7049713730812073,-0.005238870624452829,0.6934827566146851
1.45,4,60,0.6908239126205444,-0.003686221782118082,0.6932936906814575
1.45,4,70,0.6740043759346008,-0.0008999546989798546,0.6931594014167786
1.45,4,80,0.664768636226654,0.0006937133148312569,0.6931530833244324
1.45,4,90,0.6638232469558716,0.0008105426095426083,0.6931542754173279
1.45,4,100,0.6664808392524719,0.0002576918341219425,0.6931471824645996
1.45,4,110,0.668440043926239,-0.00014622928574681282,0.6931466460227966
1.45,4,120,0.6685605049133301,-0.00016938848420977592,0.6931467652320862
1.45,4,130,0.6678895950317383,-3.855908289551735e-05,0.6931463479995728
1.45,4,140,0.667477011680603,3.7834979593753815e-05,0.6931463479995728
1.45,4,150,0.667500913143158,3.2860320061445236e-05,0.6931463479995728
1.45,4,160,0.6676638722419739,2.5462359189987183e-06,0.6931463479995728
1.45,4,170,0.6677338480949402,-1.1090189218521118e-05,0.6931463479995728
1.45,4,180,0.6677040457725525,-5.349516868591309e-06,0.6931463479995728
1.45,4,190,0.6676667332649231,2.3348256945610046e-06,0.6931463479995728
1.45,4,200,0.6676655411720276,2.798158675432205e-06,0.6931463479995728
1.45,4,210,0.667680025100708,1.8673017621040344e-07,0.6931463479995728
1.45,4,220,0.6676864624023438,-7.241033017635345e-07,0.6931463479995728
1.45,4,230,0.6676849126815796,-1.3364478945732117e-07,0.6931463479995728
1.45,4,240,0.6676837801933289,3.67872416973114e-07,0.6931463479995728
1.45,4,250,0.6676856875419617,3.082677721977234e-07,0.6931463479995728
1.45,4,260,0.6676884293556213,9.499490261077881e-08,0.6931463479995728
1.45,4,270,0.667690098285675,7.869675755500793e-08,0.6931463479995728
1.45,4,280,0.6676912903785706,1.5925616025924683e-07,0.6931463479995728
1.45,4,290,0.6676929593086243,1.6763806343078613e-07,0.6931463479995728
1.45,4,300,0.6676947474479675,1.4156103134155273e-07,0.6931463479995728
1.45,4,310,0.6676965355873108,1.341104507446289e-07,0.6931463479995728
1.45,4,320,0.667698323726654,1.4388933777809143e-07,0.6931463479995728
1.45,4,330,0.6677001118659973,1.3364478945732117e-07,0.6931463479995728
1.45,4,340,0.6677019000053406,1.3364478945732117e-07,0.6931463479995728
1.45,4,350,0.6677036881446838,1.4621764421463013e-07,0.6931463479995728
1.45,4,360,0.6677054762840271,1.3923272490501404e-07,0.6931463479995728
1.45,4,370,0.6677072644233704,1.4808028936386108e-07,0.6931463479995728
1.45,4,380,0.6677090525627136,1.434236764907837e-07,0.6931463479995728
1.45,4,390,0.6677108407020569,1.471489667892456e-07,0.6931463479995728
1.45,4,400,0.6677126288414001,1.4761462807655334e-07,0.6931463479995728
1.45,4,410,0.6677145957946777,1.4994293451309204e-07,0.6931463479995728
1.45,4,420,0.6677169799804688,1.424923539161682e-07,0.6931463479995728
1.45,4,430,0.6677189469337463,1.471489667892456e-07,0.6931463479995728
1.45,4,440,0.6677213311195374,1.4062970876693726e-07,0.6931463479995728
1.45,4,450,0.6677235960960388,1.3224780559539795e-07,0.6931463479995728
1.45,4,460,0.6677258014678955,1.3830140233039856e-07,0.6931463479995728
1.45,4,470,0.6677281856536865,1.387670636177063e-07,0.6931463479995728
1.45,4,480,0.6677305698394775,1.3969838619232178e-07,0.6931463479995728
1.45,4,490,0.6677329540252686,1.3550743460655212e-07,0.6931463479995728
1.45,4,500,0.6677353382110596,1.434236764907837e-07,0.6931463479995728
1.45,4,510,0.6677377223968506,1.471489667892456e-07,0.6931463479995728
1.45,4,520,0.6677401065826416,1.424923539161682e-07,0.6931463479995728
1.45,4,530,0.6677424907684326,1.4295801520347595e-07,0.6931463479995728
1.45,4,540,0.6677448749542236,1.4901161193847656e-07,0.6931463479995728
1.45,4,550,0.6677472591400146,1.4994293451309204e-07,0.6931463479995728
1.45,4,560,0.6677496433258057,1.5133991837501526e-07,0.6931463479995728
